EXOME_ID	VABC_ID	Infinium_ID	Species	Subspecies	Seed Bank	AccessionID	OtherIDs	Accession Name	Ancestory	Lattitude	Longitude	Elevation	Collection Date	Remarks	Category	History	Released	Country of Origin	State/region	Collection Site	Habitat
ExomeCapture-WATKINS-007002	WATKINS-007002	WSNP92K.141.13076	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131092	Aus26414;:PBI74	CRETE 4	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	GREECE	Crete	IRAKLION (CANDIA)	S
ExomeCapture-WATKINS-007009	WATKINS-007009	WSNP92K.143.13272	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131124	Aus26446;:PBI106	DAMASCUS 2	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	SYRIA	Dara	BOSRA ESKI SHAM (BUSRA), Dara	S
ExomeCapture-WATKINS-007014	WATKINS-007014	WSNP92K.169.15856	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131223	Aus26545;:PBI205	MOROCCO 56	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	MOROCCO	MELILLA	GRANJA AGRICOLA, QUEBDANA, MELILLA	S
ExomeCapture-WATKINS-007017	WATKINS-007017	WSNP92K.141.13132	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100215	Aus218	Aus26558	.	.	.	.	.	Soft / White	CUL	CULTIVATED	.	AUSTRALIA	.	.	S
ExomeCapture-WATKINS-007030	WATKINS-007030	WSNP92K.143.13286	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131327	Aus26649;:PBI309	SMYRNA 11	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	TURKEY	Smyrna	MENEMEN, IZMIR (SMYRNA)	S
ExomeCapture-WATKINS-007033	WATKINS-007033	WSNP92K.143.13289	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131334	Aus26656;:PBI316	SMYRNA 17	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	TURKEY	Smyrna	KIRK AGACH (Kirkagac), Manisa, 50 miles NE Smyrna	S
ExomeCapture-WATKINS-007035	WATKINS-007035	WSNP92K.143.13290	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131347	Aus26669;:PBI329	TUNIS 9	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	TUNISIA	Beja	THIBAR, Beja	S
ExomeCapture-WATKINS-007036	WATKINS-007036	WSNP92K.143.13291	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100327	Aus330	Aus26670	.	.	.	.	.	.	CUL	CULTIVATED	.	AUSTRALIA	.	.	S
ExomeCapture-WATKINS-007048	WATKINS-007048	WSNP92K.143.13301	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131417	Aus27213;:PBI401	AFGHANISTAN 52	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	AFGHANISTAN	.	.	S
ExomeCapture-WATKINS-007049	WATKINS-007049	WSNP92K.143.13302	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131418	Aus27214;:PBI402	AFGHANISTAN 53	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	AFGHANISTAN	.	.	S
ExomeCapture-WATKINS-007056	WATKINS-007056	WSNP92K.143.13308	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100406	Aus409	Aus27221	.	.	.	.	.	.	CUL	CULTIVATED	.	AUSTRALIA	.	.	F
ExomeCapture-WATKINS-007061	WATKINS-007061	WSNP92K.143.13312	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131430	Aus27226;:PBI414	BELGRADE 6	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	YUGOSLAVIA	.	.	S
ExomeCapture-WATKINS-007065	WATKINS-007065	WSNP92K.141.13081	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100415	Aus418	Aus27230	.	.	.	.	.	.	CUL	CULTIVATED	.	ARGENTINA	.	.	S
ExomeCapture-WATKINS-007070	WATKINS-007070	WSNP92K.143.13318	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100420	Aus423	Aus27235	.	.	.	.	.	.	CUL	CULTIVATED	.	ARGENTINA	.	.	F
ExomeCapture-WATKINS-007077	WATKINS-007077	WSNP92K.143.13325	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131447	Aus27243;:PBI431	CRETE 2	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	GREECE	Crete	IRAKLION (CANDIA), PLAIN MASSARA	S
ExomeCapture-WATKINS-007079	WATKINS-007079	WSNP92K.143.13327	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131449	Aus27245;:PBI433	CROATIA 12	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	YUGOSLAVIA	CROATIA	ZAGREB, ZAGREB, CROATIA	S
ExomeCapture-WATKINS-007084	WATKINS-007084	WSNP92K.143.13329	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100438	Aus441	Aus27253	.	.	.	.	.	.	CUL	CULTIVATED	.	AUSTRALIA	.	.	S
ExomeCapture-WATKINS-007088	WATKINS-007088	WSNP92K.143.13333	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131461	Aus27257;:PBI445	GREECE 19	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	GREECE	KALAVRITA	KALAVRITA DISTRICT	S
ExomeCapture-WATKINS-007089	WATKINS-007089	WSNP92K.143.13334	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100443	Aus446	Aus27258	.	.	.	.	.	.	CUL	CULTIVATED	.	AUSTRALIA	.	.	S
ExomeCapture-WATKINS-007090	WATKINS-007090	WSNP92K.169.15858	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131466	Aus27262;:PBI450	GREECE 21	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	GREECE	ZAKINTHOS	ISLAND ZANTE, ZAKINTHOS	S
ExomeCapture-WATKINS-007093	WATKINS-007093	WSNP92K.143.13337	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131471	Aus27267;:PBI455	GREECE 28	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	GREECE	CORFU ISLAND	CORFU ISLAND	S
ExomeCapture-WATKINS-007096	WATKINS-007096	WSNP92K.142.13184	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131474	Aus27270;:PBI458	DIOSEQ 1	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	UNKNOWN	.	.	S
ExomeCapture-WATKINS-007099	WATKINS-007099	WSNP92K.143.13341	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131477	Aus27273;:PBI461	DIOSEQ 3	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	UNKNOWN	.	.	S
ExomeCapture-WATKINS-007108	WATKINS-007108	WSNP92K.143.13348	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131486	Aus27282;:PBI470	AFGHANISTAN 23	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	AFGHANISTAN	.	.	S
ExomeCapture-WATKINS-007117	WATKINS-007117	WSNP92K.143.13355	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131495	Aus27291;:PBI479	AFGHANISTAN 93	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	AFGHANISTAN	.	.	S
ExomeCapture-WATKINS-007122	WATKINS-007122	WSNP92K.143.13359	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131500	Aus27296;:PBI484	ALGERIA 8	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	ALGERIA	.	.	S
ExomeCapture-WATKINS-007127	WATKINS-007127	WSNP92K.170.15895	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131505	Aus27301;:PBI489	ALICANTE 3	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	SPAIN	.	.	S
ExomeCapture-WATKINS-007137	WATKINS-007137	WSNP92K.144.13370	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131515	Aus27311;:PBI499	ARMENIA W94379	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	FORMER SOVIET UNION	.	0	S
ExomeCapture-WATKINS-007145	WATKINS-007145	WSNP92K.144.13374	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100504	Aus507	Aus27319	.	.	.	.	.	.	CUL	CULTIVATED	.	AUSTRALIA	.	.	S
ExomeCapture-WATKINS-007148	WATKINS-007148	WSNP92K.144.13376	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131526	Aus27322;:PBI510	AUSTRALIA 8	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	AUSTRALIA	.	.	S
ExomeCapture-WATKINS-007151	WATKINS-007151	WSNP92K.144.13379	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100510	Aus513	Aus27325	.	.	.	.	.	.	CUL	CULTIVATED	.	CANADA	.	.	.
ExomeCapture-WATKINS-007155	WATKINS-007155	WSNP92K.144.13383	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131533	Aus27329;:PBI517	AUSTRALIA CCI W270	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	AUSTRALIA	.	.	S
ExomeCapture-WATKINS-007156	WATKINS-007156	WSNP92K.144.13384	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131534	Aus27330;:PBI518	AUSTRALIA CCI W29	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	AUSTRALIA	.	.	S
ExomeCapture-WATKINS-007162	WATKINS-007162	WSNP92K.170.15896	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131540	Aus27336;:PBI524	AUSTRALIA CCI W370	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	AUSTRALIA	.	.	S
ExomeCapture-WATKINS-007166	WATKINS-007166	WSNP92K.144.13392	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131544	Aus27340;:PBI528	AUSTRALIA CCI W440	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	AUSTRALIA	.	.	S
ExomeCapture-WATKINS-007170	WATKINS-007170	WSNP92K.144.13396	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131548	Aus27344;:PBI532	AZERBAIJAN W1355	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	AZERBAIJAN	Krasnodar	Armavir, Kuban, Krasnodar	S
ExomeCapture-WATKINS-007174	WATKINS-007174	WSNP92K.142.13190	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131552	Aus27348;:PBI536	BELGRADE 10	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	YUGOSLAVIA	.	.	S
ExomeCapture-WATKINS-007179	WATKINS-007179	WSNP92K.170.15897	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131557	Aus27353;:PBI541	BRAZIL 1	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	BRAZIL	.	.	S
ExomeCapture-WATKINS-007187	WATKINS-007187	WSNP92K.141.13089	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131567	Aus27363;:PBI551	CANARY 2	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	SPAIN	Canary Islands	.	S
ExomeCapture-WATKINS-007188	WATKINS-007188	WSNP92K.144.13404	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131568	Aus27364;:PBI552	CANARY 2	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	SPAIN	Canary Islands	.	S
ExomeCapture-WATKINS-007190	WATKINS-007190	WSNP92K.144.13406	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131570	Aus27366;:PBI554	CANARY 4	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	SPAIN	Canary Islands	.	S
ExomeCapture-WATKINS-007191	WATKINS-007191	WSNP92K.141.13090	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131571	Aus27367;:PBI555	CAUCASUS W2397	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	FORMER SOVIET UNION	YEREVAN	mountains near YEREVAN	S
ExomeCapture-WATKINS-007192	WATKINS-007192	WSNP92K.144.13407	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131572	Aus27368;:PBI556	CAUCASUS W8528	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	FORMER SOVIET UNION	.	.	S
ExomeCapture-WATKINS-007194	WATKINS-007194	WSNP92K.144.13409	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131574	Aus27370;:PBI558	CAUCASUS W8559	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	FORMER SOVIET UNION	.	.	S
ExomeCapture-WATKINS-007199	WATKINS-007199	WSNP92K.142.13203	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100560	Aus563	Aus27375	.	.	.	.	.	.	BRD	CULTIVATED	.	MEXICO	.	.	S
ExomeCapture-WATKINS-007202	WATKINS-007202	WSNP92K.144.13414	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131582	Aus27378;:PBI566	CHINA 15	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	Liaoning	Mukden, Liaoning province	S
ExomeCapture-WATKINS-007209	WATKINS-007209	WSNP92K.144.13417	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131589	Aus27385;:PBI573	CHINA 19	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	PEKING	Yuan Hsing Sheng General Store, Peking	S
ExomeCapture-WATKINS-007210	WATKINS-007210	WSNP92K.144.13418	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131590	Aus27386;:PBI574	CHINA 19	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	PEKING	Yuan Hsing Sheng General Store, Peking	S
ExomeCapture-WATKINS-007212	WATKINS-007212	WSNP92K.144.13420	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131592	Aus27388;:PBI576	CHINA 20	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	PEKING	PEKING	S
ExomeCapture-WATKINS-007218	WATKINS-007218	WSNP92K.144.13426	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131598	Aus27394;:PBI582	CHINA 35	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	Chongqing	CHONGQING (Chungking), Chongqing province	S
ExomeCapture-WATKINS-007220	WATKINS-007220	WSNP92K.144.13428	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131601	Aus27397;:PBI585	CHINA 4	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	SHANGHAI	TSAO-KA-DOO VILLAGE NEAR SHANGHAI	S
ExomeCapture-WATKINS-007221	WATKINS-007221	WSNP92K.144.13429	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100583	Aus586	Aus27398	.	.	.	.	.	.	BRD	CULTIVATED	.	MEXICO	.	.	S
ExomeCapture-WATKINS-007233	WATKINS-007233	WSNP92K.144.13434	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100596	Aus599	Aus27411	.	.	.	.	.	.	BRD	CULTIVATED	.	MEXICO	.	.	S
ExomeCapture-WATKINS-007244	WATKINS-007244	WSNP92K.144.13443	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131626	Aus27422;:PBI610	CHINA Sh200	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	.	.	S
ExomeCapture-WATKINS-007246	WATKINS-007246	WSNP92K.144.13445	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131628	Aus27424;:PBI612	CHINA Sh208	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	.	.	S
ExomeCapture-WATKINS-007248	WATKINS-007248	WSNP92K.144.13446	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131630	Aus27426;:PBI614	CHINA Sh211	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	.	.	S
ExomeCapture-WATKINS-007250	WATKINS-007250	WSNP92K.144.13448	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131632	Aus27428;:PBI616	CHINA Sh216	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	.	.	S
ExomeCapture-WATKINS-007251	WATKINS-007251	WSNP92K.141.13145	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100614	Aus617	Aus27429	.	.	.	.	.	.	BRD	CULTIVATED	.	MEXICO	.	.	S
ExomeCapture-WATKINS-007256	WATKINS-007256	WSNP92K.144.13450	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131638	Aus27434;:PBI622	CHINA Sh241	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	.	.	S
ExomeCapture-WATKINS-007260	WATKINS-007260	WSNP92K.144.13454	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131642	Aus27438;:PBI626	CHINA Sh59	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	.	.	S
ExomeCapture-WATKINS-007261	WATKINS-007261	WSNP92K.170.15898	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131643	Aus27439;:PBI627	CHINA Sh6	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	.	.	S
ExomeCapture-WATKINS-007263	WATKINS-007263	WSNP92K.142.13209	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131645	Aus27441;:PBI629	CHINA Sh8	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	.	.	S
ExomeCapture-WATKINS-007272	WATKINS-007272	WSNP92K.142.13206	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131654	Aus27450;:PBI638	CHINESE 3 4	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	.	.	S
ExomeCapture-WATKINS-007274	WATKINS-007274	WSNP92K.145.13461	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131656	Aus27452;:PBI640	CHINESE 5 4	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	.	.	S
ExomeCapture-WATKINS-007276	WATKINS-007276	WSNP92K.145.13463	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131658	Aus27454;:PBI642	CHINESE 8 4	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	CHINA	.	.	S
ExomeCapture-WATKINS-007285	WATKINS-007285	WSNP92K.145.13471	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100650	Aus653	Aus27467	.	.	.	.	.	.	CUL	CULTIVATED	.	AUSTRALIA	.	.	S
ExomeCapture-WATKINS-007288	WATKINS-007288	WSNP92K.145.13473	Triticum turgidum subsp. durum	subsp. durum	AWCC	100653	Aus656	Aus27470	.	.	.	.	.	.	CUL	CULTIVATED	.	RUSSIA	Saratov	.	.
ExomeCapture-WATKINS-007290	WATKINS-007290	WSNP92K.145.13474	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131674	Aus27472;:PBI658	CROATIA 3	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	YUGOSLAVIA	VARAZDIN	MARTIJANEC, VARAZDIN	S
ExomeCapture-WATKINS-007292	WATKINS-007292	WSNP92K.142.13219	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131676	Aus27474;:PBI660	CROATIA 6	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	YUGOSLAVIA	VARAZDIN	VIDOVEC, VARAZDIN	S
ExomeCapture-WATKINS-007295	WATKINS-007295	WSNP92K.142.13217	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131679	Aus27477;:PBI663	CROATIA 9	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	YUGOSLAVIA	SVNA IVAN ZELINA	SVETI IVAN ZELINA, SVNA IVAN ZELINA	S
ExomeCapture-WATKINS-007299	WATKINS-007299	WSNP92K.145.13479	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100668	Aus671	Aus27485	.	.	.	.	.	Hard / White	CUL	CULTIVATED	.	AUSTRALIA	.	.	F
ExomeCapture-WATKINS-007316	WATKINS-007316	WSNP92K.145.13494	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131704	Aus27502;:PBI688	FRANCE 26	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	FRANCE	.	.	S
ExomeCapture-WATKINS-007325	WATKINS-007325	WSNP92K.145.13500	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131713	Aus27511;:PBI697	GAZA 1	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	EGYPT	.	.	S
ExomeCapture-WATKINS-007339	WATKINS-007339	WSNP92K.142.13215	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131728	Aus27802;:PBI713	INDIA 102	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	INDIA	KASHMIR	SRINAGAR, KASHMIR	S
ExomeCapture-WATKINS-007350	WATKINS-007350	WSNP92K.145.13519	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131739	Aus27813;:PBI724	INDIA 161	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	INDIA	Sitapur	Paraspur, Misrikh, Sitapur	S
ExomeCapture-WATKINS-007383	WATKINS-007383	WSNP92K.145.13537	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131772	Aus27846;:PBI757	INDIA 281	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	INDIA	Etawah	Jaswantnagar market, Etawah	S
ExomeCapture-WATKINS-007388	WATKINS-007388	WSNP92K.141.13104	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131777	Aus27851;:PBI762	INDIA 300	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	INDIA	Etawah	Achaloa market, Etawah	S
ExomeCapture-WATKINS-007395	WATKINS-007395	WSNP92K.141.13157	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131784	Aus27858;:PBI769	INDIA 316	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	INDIA	DALBANDIN	DALBANDIN	S
ExomeCapture-WATKINS-007398	WATKINS-007398	WSNP92K.142.13235	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131787	Aus27861;:PBI772	INDIA 328	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	INDIA	Lower Zhob	Kibzai, Lower Zhob	S
ExomeCapture-WATKINS-007401	WATKINS-007401	WSNP92K.145.13546	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131790	Aus27864;:PBI775	INDIA 335	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	INDIA	Upper Zhob	Killa Saifulla, Sadar, Upper Zhob	S
ExomeCapture-WATKINS-007412	WATKINS-007412	WSNP92K.145.13555	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100783	Aus786	Aus27875	.	.	.	.	.	Soft / Red	CUL	CULTIVATED	.	MEXICO	.	.	S
ExomeCapture-WATKINS-007423	WATKINS-007423	WSNP92K.146.13562	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131814	Aus27888;:PBI799	ITALY W8298	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	ITALY	Piedmont	Asti, Piedmont	S
ExomeCapture-WATKINS-007430	WATKINS-007430	WSNP92K.146.13568	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131821	Aus27895;:PBI806	LEON 9	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	SPAIN	.	.	S
ExomeCapture-WATKINS-007435	WATKINS-007435	WSNP92K.142.13230	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131826	Aus27900;:PBI811	MOROCCO 39	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	MOROCCO	Mazagan	Mazagan district	S
ExomeCapture-WATKINS-007443	WATKINS-007443	WSNP92K.146.13577	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131834	Aus27908;:PBI819	NAVARRE 4	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	SPAIN	.	.	S
ExomeCapture-WATKINS-007445	WATKINS-007445	WSNP92K.146.13579	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131836	Aus27910;:PBI821	NAVARRE 41	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	SPAIN	.	.	S
ExomeCapture-WATKINS-007446	WATKINS-007446	WSNP92K.142.13228	Triticum turgidum subsp. durum	subsp. durum	AWCC	100819	Aus822	Aus27911	.	.	.	.	.	.	BRD	CULTIVATED	.	UNKNOWN	.	.	.
ExomeCapture-WATKINS-007449	WATKINS-007449	WSNP92K.146.13582	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131840	Aus27914;:PBI825	NAVARRE 48	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	SPAIN	.	.	S
ExomeCapture-WATKINS-007451	WATKINS-007451	WSNP92K.142.13242	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131842	Aus27916;:PBI827	NAVARRE 53	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	SPAIN	.	.	S
ExomeCapture-WATKINS-007452	WATKINS-007452	WSNP92K.146.13583	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131843	Aus27917;:PBI828	NAVARRE 59	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	SPAIN	.	.	S
ExomeCapture-WATKINS-007454	WATKINS-007454	WSNP92K.142.13241	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131845	Aus27919;:PBI830	NAVARRE 71	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	SPAIN	.	.	S
ExomeCapture-WATKINS-007455	WATKINS-007455	WSNP92K.146.13585	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131846	Aus27920;:PBI831	NAVARRE 71	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	SPAIN	.	.	S
ExomeCapture-WATKINS-007470	WATKINS-007470	WSNP92K.146.13596	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131861	Aus27935;:PBI846	PERSIA 69	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	IRAN	.	.	S
ExomeCapture-WATKINS-007472	WATKINS-007472	WSNP92K.146.13598	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	100845	Aus848	Aus27937	.	.	.	.	.	Hard / Red	CUL	CULTIVATED	.	CANADA	.	.	S
ExomeCapture-WATKINS-007494	WATKINS-007494	WSNP92K.141.13112	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131885	Aus27959;:PBI870	PORTUGAL 34	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	PORTUGAL	.	.	S
ExomeCapture-WATKINS-007497	WATKINS-007497	WSNP92K.141.13114	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131888	Aus27962;:PBI873	PORTUGAL 39	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	PORTUGAL	.	.	S
ExomeCapture-WATKINS-007500	WATKINS-007500	WSNP92K.146.13617	Triticum aestivum subsp. aestivum	subsp. aestivum	AWCC	131891	Aus27965;:PBI876	PORTUGAL 55	.	.	.	.	Watkins 1920-30s	.	COL	LANDRACE	.	PORTUGAL	.	.	S
